timestamp,offset,inference_time_ms
2026-01-11 18:06:58.997,-517.00,135.85
2026-01-11 18:06:59.335,0.00,141.60
2026-01-11 18:06:59.700,-516.00,149.64
2026-01-11 18:07:00.025,-516.00,174.19
2026-01-11 18:07:00.341,-516.00,141.13
2026-01-11 18:07:00.719,0.00,155.99
2026-01-11 18:07:00.921,-516.00,213.87
2026-01-11 18:07:01.145,-516.00,194.66
2026-01-11 18:07:01.345,-516.00,224.32
2026-01-11 18:07:01.664,-516.00,175.81
2026-01-11 18:07:01.875,0.00,145.54
2026-01-11 18:07:02.078,0.00,179.32
2026-01-11 18:07:02.389,-516.00,138.24
2026-01-11 18:07:02.590,-516.00,188.28
2026-01-11 18:07:02.791,-516.00,183.89
2026-01-11 18:07:03.091,-516.00,158.75
2026-01-11 18:07:03.374,-516.00,141.25
2026-01-11 18:07:03.575,-516.00,139.02
2026-01-11 18:07:03.858,-516.00,140.03
2026-01-11 18:07:04.231,-516.00,139.60
2026-01-11 18:07:04.437,-516.00,233.49
2026-01-11 18:07:04.775,-516.00,165.60
2026-01-11 18:07:04.977,0.00,179.61
2026-01-11 18:07:05.292,0.00,185.57
2026-01-11 18:07:05.492,-516.00,178.65
2026-01-11 18:07:05.794,-516.00,139.62
2026-01-11 18:07:06.124,-517.00,135.58
2026-01-11 18:07:06.327,-516.00,172.60
2026-01-11 18:07:06.654,-516.00,150.71
2026-01-11 18:07:06.886,0.00,198.20
2026-01-11 18:07:07.088,0.00,170.22
2026-01-11 18:07:07.451,0.00,209.70
2026-01-11 18:07:07.664,0.00,182.48
2026-01-11 18:07:08.029,0.00,169.02
2026-01-11 18:07:08.352,0.00,153.11
2026-01-11 18:07:08.699,-509.00,150.20
2026-01-11 18:07:09.020,0.00,140.71
