timestamp,offset,inference_time_ms
2026-01-11 15:35:30.262,-490.00,132.28
2026-01-11 15:35:30.549,-492.00,131.04
2026-01-11 15:35:30.856,-493.00,161.81
2026-01-11 15:35:31.166,-490.00,179.71
2026-01-11 15:35:31.423,-490.00,126.36
2026-01-11 15:35:31.748,-490.00,138.55
2026-01-11 15:35:32.018,-485.00,128.93
2026-01-11 15:35:32.353,-472.00,158.62
2026-01-11 15:35:32.687,-358.00,162.16
2026-01-11 15:35:32.888,-331.00,175.24
2026-01-11 15:35:33.200,-299.00,186.88
2026-01-11 15:35:33.403,-186.00,179.04
2026-01-11 15:35:33.708,-48.00,134.95
2026-01-11 15:35:33.983,120.00,138.43
2026-01-11 15:35:34.246,120.00,129.91
2026-01-11 15:35:34.562,120.00,134.58
2026-01-11 15:35:34.910,266.00,175.31
2026-01-11 15:35:35.196,327.00,147.26
2026-01-11 15:35:35.397,625.00,180.92
