timestamp,offset,inference_time_ms
2026-01-11 15:21:31.172,0.00,127.60
2026-01-11 15:21:31.437,0.00,126.80
2026-01-11 15:21:31.701,0.00,129.43
2026-01-11 15:21:31.966,0.00,129.41
2026-01-11 15:21:32.231,0.00,133.23
2026-01-11 15:21:32.495,0.00,132.40
2026-01-11 15:21:32.753,0.00,125.91
2026-01-11 15:21:33.061,0.00,130.50
2026-01-11 15:21:33.341,0.00,142.39
2026-01-11 15:21:33.645,0.00,139.63
2026-01-11 15:21:33.932,0.00,145.57
2026-01-11 15:21:34.199,0.00,135.31
2026-01-11 15:21:34.521,0.00,155.90
2026-01-11 15:21:34.792,-469.00,132.23
2026-01-11 15:21:35.065,-400.00,133.64
2026-01-11 15:21:35.352,0.00,138.85
2026-01-11 15:21:35.618,0.00,135.43
