timestamp,offset,inference_time_ms
2026-01-11 15:47:45.175,58.00,181.93
2026-01-11 15:47:45.523,49.00,145.41
2026-01-11 15:47:45.728,43.00,175.03
2026-01-11 15:47:45.995,43.00,158.29
2026-01-11 15:47:46.266,44.00,138.97
2026-01-11 15:47:46.468,44.00,178.81
2026-01-11 15:47:46.762,44.00,181.78
2026-01-11 15:47:46.963,39.00,130.23
2026-01-11 15:47:47.245,38.00,144.68
2026-01-11 15:47:47.446,43.00,144.29
2026-01-11 15:47:47.712,35.00,139.09
2026-01-11 15:47:48.034,35.00,132.87
2026-01-11 15:47:48.235,35.00,190.25
2026-01-11 15:47:48.485,35.00,130.20
2026-01-11 15:47:48.756,35.00,132.27
2026-01-11 15:47:49.091,35.00,143.51
2026-01-11 15:47:49.392,28.00,147.06
2026-01-11 15:47:49.702,27.00,165.44
2026-01-11 15:47:49.903,27.00,134.54
2026-01-11 15:47:50.160,27.00,130.32
2026-01-11 15:47:50.489,27.00,144.97
2026-01-11 15:47:50.817,38.00,142.69
2026-01-11 15:47:51.018,49.00,182.97
2026-01-11 15:47:51.301,49.00,155.52
2026-01-11 15:47:51.570,113.00,139.74
2026-01-11 15:47:51.853,113.00,139.40
2026-01-11 15:47:52.162,113.00,160.68
2026-01-11 15:47:52.427,113.00,131.78
2026-01-11 15:47:52.697,113.00,131.58
2026-01-11 15:47:53.021,113.00,136.06
2026-01-11 15:47:53.376,113.00,134.48
2026-01-11 15:47:53.678,113.00,137.58
2026-01-11 15:47:53.972,128.00,149.22
2026-01-11 15:47:54.297,166.00,138.12
2026-01-11 15:47:54.498,166.00,184.41
2026-01-11 15:47:54.751,166.00,136.58
2026-01-11 15:47:55.015,166.00,132.42
2026-01-11 15:47:55.216,166.00,129.27
2026-01-11 15:47:55.474,166.00,138.13
2026-01-11 15:47:55.760,166.00,146.41
2026-01-11 15:47:56.046,0.00,140.92
2026-01-11 15:47:56.334,0.00,134.40
2026-01-11 15:47:56.665,0.00,141.27
2026-01-11 15:47:56.867,0.00,187.50
2026-01-11 15:47:57.147,0.00,138.88
2026-01-11 15:47:57.425,0.00,137.32
2026-01-11 15:47:57.714,0.00,124.92
2026-01-11 15:47:58.009,0.00,139.05
2026-01-11 15:47:58.336,0.00,148.36
2026-01-11 15:47:58.678,0.00,142.69
2026-01-11 15:47:58.920,0.00,195.87
2026-01-11 15:47:59.196,0.00,135.29
2026-01-11 15:47:59.396,0.00,135.69
2026-01-11 15:47:59.661,0.00,136.89
2026-01-11 15:47:59.923,0.00,127.20
2026-01-11 15:48:00.229,0.00,171.66
2026-01-11 15:48:00.507,0.00,141.88
2026-01-11 15:48:00.787,0.00,135.48
2026-01-11 15:48:00.999,0.00,143.64
2026-01-11 15:48:01.267,0.00,135.50
2026-01-11 15:48:01.584,0.00,132.76
2026-01-11 15:48:01.784,0.00,183.03
2026-01-11 15:48:02.113,0.00,150.44
2026-01-11 15:48:02.402,0.00,145.68
2026-01-11 15:48:02.679,0.00,131.71
2026-01-11 15:48:02.970,0.00,138.63
2026-01-11 15:48:03.282,0.00,161.97
2026-01-11 15:48:03.565,0.00,136.82
2026-01-11 15:48:03.883,0.00,171.75
2026-01-11 15:48:04.151,0.00,134.99
2026-01-11 15:48:04.460,0.00,133.84
2026-01-11 15:48:04.754,0.00,127.90
2026-01-11 15:48:05.057,0.00,165.69
2026-01-11 15:48:05.320,0.00,131.32
2026-01-11 15:48:05.683,0.00,158.03
2026-01-11 15:48:05.958,0.00,126.51
2026-01-11 15:48:06.321,0.00,169.33
2026-01-11 15:48:06.654,0.00,150.78
2026-01-11 15:48:06.950,0.00,152.34
2026-01-11 15:48:07.271,0.00,149.52
2026-01-11 15:48:07.543,0.00,135.21
2026-01-11 15:48:07.814,0.00,133.48
2026-01-11 15:48:08.033,0.00,133.40
2026-01-11 15:48:08.308,0.00,144.05
2026-01-11 15:48:08.582,0.00,135.65
2026-01-11 15:48:08.783,0.00,136.45
2026-01-11 15:48:09.051,0.00,132.05
