timestamp,offset,inference_time_ms
2026-01-11 15:43:18.081,0.00,0.00
2026-01-11 15:43:18.282,0.00,0.00
2026-01-11 15:43:18.483,0.00,0.00
2026-01-11 15:43:18.684,0.00,0.00
2026-01-11 15:43:18.885,0.00,0.00
2026-01-11 15:43:19.086,0.00,0.00
2026-01-11 15:43:19.287,0.00,0.00
2026-01-11 15:43:19.488,0.00,0.00
2026-01-11 15:43:19.688,0.00,0.00
2026-01-11 15:43:19.889,0.00,0.00
2026-01-11 15:43:20.089,0.00,0.00
2026-01-11 15:43:20.290,0.00,0.00
2026-01-11 15:43:20.491,0.00,0.00
2026-01-11 15:43:20.691,0.00,0.00
2026-01-11 15:43:20.892,0.00,0.00
2026-01-11 15:43:21.092,0.00,0.00
2026-01-11 15:43:21.293,0.00,0.00
2026-01-11 15:43:21.494,0.00,0.00
2026-01-11 15:43:21.696,0.00,0.00
2026-01-11 15:43:21.900,0.00,0.00
2026-01-11 15:43:22.100,0.00,0.00
2026-01-11 15:43:22.302,0.00,0.00
