timestamp,offset,inference_time_ms
2026-01-11 15:15:00.738,-315.00,128.89
2026-01-11 15:15:00.995,-313.00,130.98
2026-01-11 15:15:01.253,-303.00,129.50
2026-01-11 15:15:01.518,-310.00,135.59
2026-01-11 15:15:01.782,-325.00,132.75
2026-01-11 15:15:02.043,-326.00,129.71
2026-01-11 15:15:02.311,-313.00,136.07
2026-01-11 15:15:02.568,-286.00,126.39
2026-01-11 15:15:02.824,-247.00,127.96
2026-01-11 15:15:03.089,-200.00,128.16
2026-01-11 15:15:03.364,-151.00,131.42
2026-01-11 15:15:03.624,-100.00,125.92
2026-01-11 15:15:03.884,-44.00,127.92
2026-01-11 15:15:04.149,26.00,132.72
2026-01-11 15:15:04.416,0.00,130.77
2026-01-11 15:15:04.684,223.00,130.05
2026-01-11 15:15:04.942,307.00,127.11
2026-01-11 15:15:05.202,388.00,129.23
