timestamp,offset,inference_time_ms
2026-01-11 15:33:31.448,0.00,136.36
2026-01-11 15:33:31.759,0.00,130.95
2026-01-11 15:33:32.071,0.00,129.21
2026-01-11 15:33:32.384,0.00,177.62
2026-01-11 15:33:32.584,0.00,131.93
2026-01-11 15:33:32.902,0.00,163.53
2026-01-11 15:33:33.210,0.00,162.20
2026-01-11 15:33:33.478,0.00,132.19
2026-01-11 15:33:33.831,0.00,155.21
2026-01-11 15:33:34.102,0.00,134.37
2026-01-11 15:33:34.453,0.00,159.07
2026-01-11 15:33:34.721,0.00,131.29
2026-01-11 15:33:35.041,0.00,137.18
2026-01-11 15:33:35.344,0.00,161.74
2026-01-11 15:33:35.545,0.00,179.36
2026-01-11 15:33:35.795,0.00,133.34
2026-01-11 15:33:36.137,0.00,180.01
2026-01-11 15:33:36.422,0.00,144.10
2026-01-11 15:33:36.738,0.00,132.30
2026-01-11 15:33:37.048,0.00,178.85
2026-01-11 15:33:37.366,0.00,132.41
2026-01-11 15:33:37.682,0.00,127.34
2026-01-11 15:33:37.947,0.00,130.60
2026-01-11 15:33:38.264,-11.00,132.41
2026-01-11 15:33:38.465,13.00,174.01
2026-01-11 15:33:38.928,27.00,164.33
2026-01-11 15:33:39.141,45.00,160.36
2026-01-11 15:33:39.415,82.00,134.71
2026-01-11 15:33:39.728,94.00,171.89
2026-01-11 15:33:39.995,78.00,131.64
2026-01-11 15:33:40.315,73.00,143.77
2026-01-11 15:33:40.517,53.00,181.44
2026-01-11 15:33:40.824,16.00,137.94
2026-01-11 15:33:41.095,-72.00,133.49
2026-01-11 15:33:41.367,-157.00,131.60
2026-01-11 15:33:41.568,-174.00,173.25
2026-01-11 15:33:41.993,-206.00,169.95
2026-01-11 15:33:42.267,-209.00,134.94
2026-01-11 15:33:42.469,-213.00,180.22
2026-01-11 15:33:42.712,-215.00,130.56
2026-01-11 15:33:43.118,-217.00,157.21
2026-01-11 15:33:43.388,-218.00,134.85
2026-01-11 15:33:43.717,-223.00,140.34
2026-01-11 15:33:44.034,-208.00,141.59
2026-01-11 15:33:44.334,-56.00,133.47
2026-01-11 15:33:44.615,130.00,135.86
2026-01-11 15:33:44.891,277.00,136.47
2026-01-11 15:33:45.212,352.00,131.98
2026-01-11 15:33:45.486,374.00,131.22
2026-01-11 15:33:45.687,369.00,146.56
2026-01-11 15:33:45.957,367.00,130.83
2026-01-11 15:33:46.229,364.00,130.78
2026-01-11 15:33:46.430,361.00,176.97
2026-01-11 15:33:46.714,324.00,136.49
2026-01-11 15:33:46.998,286.00,142.86
2026-01-11 15:33:47.199,105.00,180.73
2026-01-11 15:33:47.489,62.00,164.67
2026-01-11 15:33:47.762,-7.00,135.07
2026-01-11 15:33:47.963,-6.00,135.18
2026-01-11 15:33:48.267,-6.00,131.33
2026-01-11 15:33:48.538,-6.00,133.94
2026-01-11 15:33:48.856,-4.00,132.62
2026-01-11 15:33:49.126,0.00,134.36
2026-01-11 15:33:49.399,5.00,138.02
2026-01-11 15:33:49.668,9.00,131.68
2026-01-11 15:33:49.991,8.00,130.11
2026-01-11 15:33:50.254,8.00,131.16
2026-01-11 15:33:50.567,-4.00,178.20
2026-01-11 15:33:50.890,-18.00,147.60
2026-01-11 15:33:51.091,-14.00,176.37
2026-01-11 15:33:51.397,-11.00,189.87
2026-01-11 15:33:51.598,-14.00,136.94
2026-01-11 15:33:51.861,-17.00,136.13
2026-01-11 15:33:52.063,0.00,134.31
2026-01-11 15:33:52.317,14.00,128.81
2026-01-11 15:33:52.518,22.00,135.87
2026-01-11 15:33:52.784,27.00,132.00
2026-01-11 15:33:52.986,25.00,179.29
2026-01-11 15:33:53.237,30.00,133.18
2026-01-11 15:33:53.445,24.00,135.58
2026-01-11 15:33:53.722,13.00,135.36
2026-01-11 15:33:53.924,15.00,133.30
2026-01-11 15:33:54.184,17.00,130.69
2026-01-11 15:33:54.456,29.00,135.45
2026-01-11 15:33:54.771,32.00,131.23
2026-01-11 15:33:54.972,29.00,180.33
2026-01-11 15:33:55.228,21.00,134.52
2026-01-11 15:33:55.538,-2.00,143.09
2026-01-11 15:33:55.847,-8.00,139.01
2026-01-11 15:33:56.172,-31.00,141.13
2026-01-11 15:33:56.455,-109.00,142.40
2026-01-11 15:33:56.660,-122.00,182.80
2026-01-11 15:33:56.912,-106.00,135.33
2026-01-11 15:33:57.185,-1.00,133.79
2026-01-11 15:33:57.504,0.00,131.62
2026-01-11 15:33:57.809,0.00,133.56
2026-01-11 15:33:58.101,0.00,149.41
2026-01-11 15:33:58.302,0.00,185.03
2026-01-11 15:33:58.554,0.00,132.62
2026-01-11 15:33:58.813,0.00,126.62
2026-01-11 15:33:59.076,0.00,128.09
2026-01-11 15:33:59.277,0.00,182.56
2026-01-11 15:33:59.562,0.00,133.20
2026-01-11 15:33:59.902,0.00,161.26
2026-01-11 15:34:00.276,0.00,148.20
2026-01-11 15:34:00.568,0.00,140.61
2026-01-11 15:34:00.895,0.00,156.59
2026-01-11 15:34:01.237,0.00,151.05
2026-01-11 15:34:01.508,0.00,136.27
2026-01-11 15:34:01.709,0.00,131.33
2026-01-11 15:34:01.967,0.00,128.79
2026-01-11 15:34:02.327,0.00,147.24
2026-01-11 15:34:02.630,0.00,172.61
2026-01-11 15:34:02.899,0.00,132.97
2026-01-11 15:34:03.200,0.00,132.96
2026-01-11 15:34:03.537,0.00,154.42
2026-01-11 15:34:03.813,0.00,136.03
2026-01-11 15:34:04.094,0.00,131.95
2026-01-11 15:34:04.447,0.00,161.22
2026-01-11 15:34:04.764,0.00,131.67
2026-01-11 15:34:05.024,0.00,126.68
2026-01-11 15:34:05.349,0.00,130.26
2026-01-11 15:34:05.702,0.00,163.84
2026-01-11 15:34:05.969,0.00,130.23
2026-01-11 15:34:06.237,0.00,131.13
2026-01-11 15:34:06.437,0.00,133.71
2026-01-11 15:34:06.714,0.00,129.82
