timestamp,offset,inference_time_ms
2026-01-11 15:19:13.928,-67.00,139.90
2026-01-11 15:19:14.197,-66.00,131.54
2026-01-11 15:19:14.478,-66.00,144.23
2026-01-11 15:19:14.747,-66.00,134.65
2026-01-11 15:19:15.056,-63.00,131.27
2026-01-11 15:19:15.315,-49.00,126.26
2026-01-11 15:19:15.578,-29.00,130.98
2026-01-11 15:19:15.831,-14.00,124.77
2026-01-11 15:19:16.092,-14.00,131.60
2026-01-11 15:19:16.366,-14.00,129.35
2026-01-11 15:19:16.634,53.00,133.40
2026-01-11 15:19:16.905,105.00,134.68
2026-01-11 15:19:17.172,328.00,135.12
2026-01-11 15:19:17.428,356.00,127.19
2026-01-11 15:19:17.683,356.00,125.55
2026-01-11 15:19:17.941,356.00,126.48
2026-01-11 15:19:18.197,356.00,126.05
2026-01-11 15:19:18.399,356.00,180.11
2026-01-11 15:19:18.653,389.00,133.50
