timestamp,offset,inference_time_ms
2026-01-11 17:44:15.743,0.00,164.66
2026-01-11 17:44:16.031,-486.00,136.79
2026-01-11 17:44:16.237,0.00,150.45
2026-01-11 17:44:16.533,0.00,145.78
2026-01-11 17:44:16.735,0.00,175.23
2026-01-11 17:44:17.086,0.00,183.78
2026-01-11 17:44:17.457,0.00,174.49
2026-01-11 17:44:17.801,-496.00,147.18
2026-01-11 17:44:18.083,-492.00,144.24
2026-01-11 17:44:18.284,-475.00,134.66
2026-01-11 17:44:18.498,-475.00,190.12
2026-01-11 17:44:18.823,-454.00,142.70
2026-01-11 17:44:19.109,-445.00,142.86
2026-01-11 17:44:19.316,-446.00,144.72
2026-01-11 17:44:19.520,-453.00,181.23
2026-01-11 17:44:19.834,-457.00,191.22
2026-01-11 17:44:20.039,-468.00,140.28
2026-01-11 17:44:20.241,-473.00,196.78
2026-01-11 17:44:20.442,0.00,191.29
2026-01-11 17:44:20.728,0.00,134.64
2026-01-11 17:44:21.071,-487.00,160.80
2026-01-11 17:44:21.422,-468.00,150.52
2026-01-11 17:44:21.623,-460.00,183.54
2026-01-11 17:44:21.825,-460.00,188.53
2026-01-11 17:44:22.098,-458.00,151.71
2026-01-11 17:44:22.428,-455.00,157.42
