timestamp,offset,inference_time_ms
2026-01-11 15:43:39.713,0.00,0.00
2026-01-11 15:43:39.914,0.00,0.00
2026-01-11 15:43:40.114,0.00,0.00
2026-01-11 15:43:40.315,0.00,0.00
2026-01-11 15:43:40.515,0.00,0.00
2026-01-11 15:43:40.716,0.00,0.00
2026-01-11 15:43:40.917,0.00,0.00
2026-01-11 15:43:41.117,0.00,0.00
2026-01-11 15:43:41.318,0.00,0.00
2026-01-11 15:43:41.519,0.00,0.00
2026-01-11 15:43:41.720,0.00,0.00
2026-01-11 15:43:41.921,0.00,0.00
2026-01-11 15:43:42.122,0.00,0.00
2026-01-11 15:43:42.323,0.00,0.00
2026-01-11 15:43:42.523,0.00,0.00
2026-01-11 15:43:42.724,0.00,0.00
2026-01-11 15:43:42.925,0.00,0.00
2026-01-11 15:43:43.126,0.00,0.00
2026-01-11 15:43:43.326,0.00,0.00
2026-01-11 15:43:43.527,0.00,0.00
2026-01-11 15:43:43.727,0.00,0.00
2026-01-11 15:43:43.928,0.00,0.00
2026-01-11 15:43:44.128,0.00,0.00
2026-01-11 15:43:44.329,0.00,0.00
2026-01-11 15:43:44.529,0.00,0.00
2026-01-11 15:43:44.729,0.00,0.00
2026-01-11 15:43:44.930,0.00,0.00
2026-01-11 15:43:45.130,0.00,0.00
2026-01-11 15:43:45.331,0.00,0.00
2026-01-11 15:43:45.531,0.00,0.00
2026-01-11 15:43:45.731,0.00,0.00
2026-01-11 15:43:45.932,0.00,0.00
2026-01-11 15:43:46.132,0.00,0.00
2026-01-11 15:43:46.333,0.00,0.00
2026-01-11 15:43:46.533,0.00,0.00
2026-01-11 15:43:46.734,0.00,0.00
2026-01-11 15:43:46.935,0.00,0.00
2026-01-11 15:43:47.136,0.00,0.00
2026-01-11 15:43:47.336,0.00,0.00
2026-01-11 15:43:47.537,0.00,0.00
2026-01-11 15:43:47.737,0.00,0.00
2026-01-11 15:43:47.938,0.00,0.00
2026-01-11 15:43:48.138,0.00,0.00
2026-01-11 15:43:48.339,0.00,0.00
2026-01-11 15:43:48.539,0.00,0.00
2026-01-11 15:43:48.740,0.00,0.00
2026-01-11 15:43:48.940,0.00,0.00
2026-01-11 15:43:49.140,0.00,0.00
