timestamp,offset,inference_time_ms
2026-01-11 15:14:04.900,0.00,116.67
2026-01-11 15:14:05.157,0.00,127.04
2026-01-11 15:14:05.420,0.00,135.84
2026-01-11 15:14:05.679,0.00,126.44
2026-01-11 15:14:05.936,0.00,129.84
2026-01-11 15:14:06.192,0.00,125.51
2026-01-11 15:14:06.457,0.00,127.69
2026-01-11 15:14:06.721,0.00,133.11
2026-01-11 15:14:06.991,0.00,131.87
2026-01-11 15:14:07.243,0.00,128.05
2026-01-11 15:14:07.515,0.00,125.36
2026-01-11 15:14:07.766,0.00,126.83
2026-01-11 15:14:08.027,0.00,128.30
2026-01-11 15:14:08.296,0.00,136.13
2026-01-11 15:14:08.556,0.00,134.36
2026-01-11 15:14:08.812,0.00,127.39
2026-01-11 15:14:09.072,0.00,126.06
2026-01-11 15:14:09.329,0.00,126.82
2026-01-11 15:14:09.575,0.00,122.53
2026-01-11 15:14:09.835,0.00,130.00
2026-01-11 15:14:10.078,560.00,120.31
2026-01-11 15:14:10.336,0.00,128.89
2026-01-11 15:14:10.579,0.00,117.81
2026-01-11 15:14:10.820,0.00,115.00
2026-01-11 15:14:11.073,0.00,125.51
2026-01-11 15:14:11.316,0.00,116.46
2026-01-11 15:14:11.576,0.00,131.31
2026-01-11 15:14:11.817,0.00,117.69
2026-01-11 15:14:12.062,0.00,124.85
2026-01-11 15:14:12.305,0.00,119.59
2026-01-11 15:14:12.550,0.00,122.96
2026-01-11 15:14:12.795,0.00,116.27
2026-01-11 15:14:13.051,0.00,131.53
2026-01-11 15:14:13.318,0.00,128.67
2026-01-11 15:14:13.573,0.00,125.15
2026-01-11 15:14:13.827,0.00,128.65
2026-01-11 15:14:14.073,0.00,120.58
2026-01-11 15:14:14.323,0.00,120.90
2026-01-11 15:14:14.574,0.00,121.41
2026-01-11 15:14:14.825,0.00,122.31
2026-01-11 15:14:15.067,0.00,121.72
