timestamp,offset,inference_time_ms
2026-01-11 15:22:24.888,0.00,130.05
2026-01-11 15:22:25.151,0.00,130.56
2026-01-11 15:22:25.465,0.00,178.40
2026-01-11 15:22:25.733,0.00,131.72
2026-01-11 15:22:26.004,0.00,133.71
2026-01-11 15:22:26.266,0.00,127.49
2026-01-11 15:22:26.529,0.00,129.93
2026-01-11 15:22:26.790,0.00,128.70
2026-01-11 15:22:27.057,0.00,133.60
2026-01-11 15:22:27.321,0.00,129.36
2026-01-11 15:22:27.584,0.00,131.25
2026-01-11 15:22:27.850,0.00,129.93
2026-01-11 15:22:28.163,0.00,170.11
2026-01-11 15:22:28.445,0.00,138.92
2026-01-11 15:22:28.710,0.00,128.66
2026-01-11 15:22:28.980,0.00,134.18
2026-01-11 15:22:29.183,0.00,178.50
2026-01-11 15:22:29.448,0.00,132.33
2026-01-11 15:22:29.737,0.00,141.09
2026-01-11 15:22:30.007,0.00,131.63
2026-01-11 15:22:30.276,0.00,135.05
2026-01-11 15:22:30.476,0.00,133.22
2026-01-11 15:22:30.743,0.00,135.06
2026-01-11 15:22:31.010,0.00,130.55
2026-01-11 15:22:31.283,0.00,137.72
2026-01-11 15:22:31.546,0.00,128.05
