timestamp,offset,inference_time_ms
2026-01-11 15:20:50.388,0.00,158.42
2026-01-11 15:20:50.667,0.00,141.77
2026-01-11 15:20:50.940,-393.00,134.63
2026-01-11 15:20:51.278,-394.00,151.47
2026-01-11 15:20:51.586,-393.00,135.22
2026-01-11 15:20:51.854,-379.00,129.79
2026-01-11 15:20:52.124,-347.00,133.59
2026-01-11 15:20:52.393,-272.00,135.05
2026-01-11 15:20:52.706,-215.00,127.19
2026-01-11 15:20:52.973,0.00,130.14
2026-01-11 15:20:53.239,0.00,131.71
2026-01-11 15:20:53.507,0.00,131.12
2026-01-11 15:20:53.775,0.00,135.53
2026-01-11 15:20:53.976,325.00,131.35
2026-01-11 15:20:54.266,377.00,135.45
2026-01-11 15:20:54.549,487.00,139.33
2026-01-11 15:20:54.860,579.00,175.94
