timestamp,offset,inference_time_ms
2026-01-11 18:05:41.479,-475.00,193.27
2026-01-11 18:05:41.681,-475.00,160.82
2026-01-11 18:05:41.883,-475.00,187.54
2026-01-11 18:05:42.218,-476.00,184.71
2026-01-11 18:05:42.568,-475.00,165.96
2026-01-11 18:05:42.771,-472.00,186.93
2026-01-11 18:05:43.047,-472.00,142.53
2026-01-11 18:05:43.249,-461.00,176.83
2026-01-11 18:05:43.604,-461.00,181.42
2026-01-11 18:05:43.958,-401.00,142.74
2026-01-11 18:05:44.161,-392.00,178.15
2026-01-11 18:05:44.479,-350.00,168.59
2026-01-11 18:05:44.684,-350.00,164.30
2026-01-11 18:05:44.914,-290.00,209.07
2026-01-11 18:05:45.115,-207.00,220.94
2026-01-11 18:05:45.375,-160.00,139.53
2026-01-11 18:05:45.703,-58.00,168.74
2026-01-11 18:05:45.903,9.00,160.34
2026-01-11 18:05:46.144,9.00,188.38
2026-01-11 18:05:46.479,124.00,143.43
2026-01-11 18:05:46.769,237.00,144.16
2026-01-11 18:05:47.056,373.00,135.61
2026-01-11 18:05:47.290,430.00,152.15
2026-01-11 18:05:47.499,469.00,226.83
2026-01-11 18:05:47.846,527.00,172.02
2026-01-11 18:05:48.047,587.00,169.66
2026-01-11 18:05:48.356,602.00,165.63
2026-01-11 18:05:48.736,0.00,159.80
