timestamp,offset,inference_time_ms
2026-01-11 15:16:57.824,0.00,130.98
2026-01-11 15:16:58.130,0.00,175.60
2026-01-11 15:16:58.398,0.00,130.07
2026-01-11 15:16:58.659,0.00,128.66
2026-01-11 15:16:58.926,0.00,132.23
2026-01-11 15:16:59.202,0.00,141.28
2026-01-11 15:16:59.468,0.00,131.46
2026-01-11 15:16:59.736,0.00,129.64
2026-01-11 15:17:00.000,0.00,130.17
2026-01-11 15:17:00.263,0.00,126.96
2026-01-11 15:17:00.532,0.00,133.73
2026-01-11 15:17:00.795,0.00,130.80
2026-01-11 15:17:01.061,-416.00,131.07
2026-01-11 15:17:01.328,-366.00,129.14
2026-01-11 15:17:01.597,-306.00,134.47
2026-01-11 15:17:01.887,-241.00,139.11
2026-01-11 15:17:02.156,-150.00,129.57
2026-01-11 15:17:02.427,0.00,130.60
2026-01-11 15:17:02.695,123.00,132.34
2026-01-11 15:17:02.967,291.00,135.62
2026-01-11 15:17:03.236,410.00,130.44
2026-01-11 15:17:03.511,505.00,130.76
2026-01-11 15:17:03.791,0.00,128.98
2026-01-11 15:17:04.055,0.00,130.92
2026-01-11 15:17:04.336,0.00,143.79
2026-01-11 15:17:04.612,0.00,135.08
2026-01-11 15:17:04.886,0.00,129.25
2026-01-11 15:17:05.207,0.00,136.48
2026-01-11 15:17:05.480,0.00,134.92
