timestamp,offset,inference_time_ms
2026-01-11 15:43:04.460,0.00,0.00
2026-01-11 15:43:04.660,0.00,0.00
2026-01-11 15:43:04.861,0.00,0.00
2026-01-11 15:43:05.061,0.00,0.00
2026-01-11 15:43:05.262,0.00,0.00
2026-01-11 15:43:05.462,0.00,0.00
2026-01-11 15:43:05.663,0.00,0.00
2026-01-11 15:43:05.864,0.00,0.00
2026-01-11 15:43:06.064,0.00,0.00
2026-01-11 15:43:06.265,0.00,0.00
2026-01-11 15:43:06.466,0.00,0.00
2026-01-11 15:43:06.666,0.00,0.00
2026-01-11 15:43:06.867,0.00,0.00
2026-01-11 15:43:07.067,0.00,0.00
2026-01-11 15:43:07.268,0.00,0.00
2026-01-11 15:43:07.468,0.00,0.00
2026-01-11 15:43:07.669,0.00,0.00
2026-01-11 15:43:07.870,0.00,0.00
2026-01-11 15:43:08.070,0.00,0.00
2026-01-11 15:43:08.271,0.00,0.00
2026-01-11 15:43:08.472,0.00,0.00
2026-01-11 15:43:08.673,0.00,0.00
2026-01-11 15:43:08.873,0.00,0.00
2026-01-11 15:43:09.074,0.00,0.00
2026-01-11 15:43:09.275,0.00,0.00
2026-01-11 15:43:09.475,0.00,0.00
2026-01-11 15:43:09.676,0.00,0.00
2026-01-11 15:43:09.877,0.00,0.00
2026-01-11 15:43:10.077,0.00,0.00
2026-01-11 15:43:10.278,0.00,0.00
2026-01-11 15:43:10.478,0.00,0.00
2026-01-11 15:43:10.679,0.00,0.00
2026-01-11 15:43:10.880,0.00,0.00
2026-01-11 15:43:11.080,0.00,0.00
2026-01-11 15:43:11.281,0.00,0.00
2026-01-11 15:43:11.482,0.00,0.00
2026-01-11 15:43:11.683,0.00,0.00
