timestamp,offset,inference_time_ms
2026-01-11 18:02:57.796,0.00,187.96
2026-01-11 18:02:58.129,-561.00,132.66
2026-01-11 18:02:58.331,-560.00,200.02
2026-01-11 18:02:58.607,0.00,133.24
2026-01-11 18:02:58.872,0.00,132.56
2026-01-11 18:02:59.191,0.00,166.96
2026-01-11 18:02:59.474,0.00,144.98
2026-01-11 18:02:59.675,0.00,136.53
2026-01-11 18:02:59.875,0.00,187.03
2026-01-11 18:03:00.162,0.00,155.07
2026-01-11 18:03:00.482,0.00,141.41
2026-01-11 18:03:00.898,0.00,145.88
2026-01-11 18:03:01.255,0.00,155.42
2026-01-11 18:03:01.540,0.00,138.85
2026-01-11 18:03:01.742,0.00,143.32
2026-01-11 18:03:02.023,0.00,133.80
2026-01-11 18:03:02.225,0.00,144.59
2026-01-11 18:03:02.548,0.00,133.30
2026-01-11 18:03:02.887,0.00,134.89
2026-01-11 18:03:03.088,0.00,171.87
2026-01-11 18:03:03.289,0.00,204.64
2026-01-11 18:03:03.577,0.00,152.20
2026-01-11 18:03:03.802,0.00,152.41
2026-01-11 18:03:04.003,0.00,169.00
2026-01-11 18:03:04.292,0.00,168.61
2026-01-11 18:03:04.581,0.00,146.82
2026-01-11 18:03:04.866,0.00,138.88
2026-01-11 18:03:05.096,0.00,141.85
2026-01-11 18:03:05.298,0.00,183.10
2026-01-11 18:03:05.622,0.00,171.95
2026-01-11 18:03:05.825,0.00,178.81
2026-01-11 18:03:06.027,-505.00,202.68
2026-01-11 18:03:06.338,0.00,175.73
2026-01-11 18:03:06.620,-457.00,142.50
2026-01-11 18:03:06.821,-426.00,138.58
2026-01-11 18:03:07.098,-399.00,136.93
2026-01-11 18:03:07.416,-379.00,149.58
2026-01-11 18:03:07.626,-380.00,170.83
2026-01-11 18:03:07.979,-380.00,159.01
2026-01-11 18:03:08.274,-347.00,151.63
2026-01-11 18:03:08.615,-278.00,149.75
2026-01-11 18:03:08.816,-279.00,193.17
2026-01-11 18:03:09.154,-281.00,134.08
2026-01-11 18:03:09.396,-282.00,205.09
2026-01-11 18:03:09.597,-290.00,234.57
2026-01-11 18:03:09.798,-296.00,184.68
2026-01-11 18:03:10.149,-298.00,184.93
2026-01-11 18:03:10.494,-306.00,147.63
2026-01-11 18:03:10.695,-310.00,178.84
2026-01-11 18:03:11.011,-310.00,160.75
2026-01-11 18:03:11.356,-298.00,150.41
2026-01-11 18:03:11.565,-290.00,192.87
2026-01-11 18:03:11.891,-290.00,160.03
2026-01-11 18:03:12.096,-305.00,147.04
2026-01-11 18:03:12.382,-362.00,139.84
2026-01-11 18:03:12.660,-421.00,140.62
2026-01-11 18:03:12.942,-421.00,147.63
2026-01-11 18:03:13.278,-419.00,151.46
2026-01-11 18:03:13.481,-421.00,185.89
2026-01-11 18:03:13.682,-421.00,185.89
2026-01-11 18:03:13.883,-423.00,201.98
2026-01-11 18:03:14.084,-424.00,193.09
2026-01-11 18:03:14.402,-424.00,139.29
2026-01-11 18:03:14.745,-423.00,163.52
2026-01-11 18:03:14.946,-430.00,175.21
2026-01-11 18:03:15.259,-430.00,169.24
2026-01-11 18:03:15.463,-466.00,160.83
2026-01-11 18:03:15.667,-466.00,191.94
2026-01-11 18:03:15.940,-485.00,149.85
2026-01-11 18:03:16.322,-503.00,154.11
2026-01-11 18:03:16.642,-501.00,160.69
2026-01-11 18:03:16.844,-494.00,159.82
2026-01-11 18:03:17.046,-493.00,193.66
2026-01-11 18:03:17.247,-490.00,187.71
2026-01-11 18:03:17.449,-490.00,203.34
2026-01-11 18:03:17.820,-494.00,195.58
2026-01-11 18:03:18.021,-496.00,191.91
2026-01-11 18:03:18.303,0.00,136.54
2026-01-11 18:03:18.633,0.00,138.06
2026-01-11 18:03:18.850,-503.00,189.39
2026-01-11 18:03:19.065,-497.00,220.45
2026-01-11 18:03:19.377,-496.00,142.06
2026-01-11 18:03:19.676,-496.00,149.31
2026-01-11 18:03:19.877,-539.00,138.09
2026-01-11 18:03:20.078,0.00,188.24
2026-01-11 18:03:20.278,-558.00,195.96
2026-01-11 18:03:20.685,-554.00,142.11
2026-01-11 18:03:20.885,0.00,150.17
2026-01-11 18:03:21.242,0.00,171.55
2026-01-11 18:03:21.576,0.00,137.21
2026-01-11 18:03:21.908,0.00,148.32
2026-01-11 18:03:22.200,0.00,138.56
2026-01-11 18:03:22.401,0.00,145.55
2026-01-11 18:03:22.602,-551.00,183.93
2026-01-11 18:03:22.914,-552.00,136.12
2026-01-11 18:03:23.244,-552.00,162.14
2026-01-11 18:03:23.446,-554.00,163.99
2026-01-11 18:03:23.732,-553.00,147.20
2026-01-11 18:03:23.934,-554.00,144.89
2026-01-11 18:03:24.255,-554.00,136.94
2026-01-11 18:03:24.641,-554.00,136.31
2026-01-11 18:03:24.842,-554.00,241.95
