timestamp,offset,inference_time_ms
2026-01-11 15:45:16.872,0.00,441.01
2026-01-11 15:45:17.194,0.00,478.73
2026-01-11 15:45:17.459,0.00,134.08
2026-01-11 15:45:17.743,83.00,135.31
2026-01-11 15:45:18.020,-33.00,140.50
2026-01-11 15:45:18.320,-28.00,133.98
2026-01-11 15:45:18.600,-29.00,132.03
2026-01-11 15:45:18.903,-32.00,130.82
2026-01-11 15:45:19.181,-40.00,132.25
2026-01-11 15:45:19.465,-44.00,130.91
2026-01-11 15:45:19.745,-47.00,135.78
2026-01-11 15:45:20.016,-46.00,136.71
2026-01-11 15:45:20.282,-46.00,132.98
2026-01-11 15:45:20.544,-43.00,125.53
2026-01-11 15:45:20.816,-42.00,132.63
2026-01-11 15:45:21.086,-41.00,140.75
2026-01-11 15:45:21.369,-41.00,138.84
2026-01-11 15:45:21.628,-40.00,127.53
2026-01-11 15:45:21.898,-39.00,137.78
2026-01-11 15:45:22.200,-40.00,162.94
2026-01-11 15:45:22.471,-38.00,134.79
2026-01-11 15:45:22.738,-35.00,129.55
2026-01-11 15:45:22.990,-33.00,128.66
2026-01-11 15:45:23.241,-33.00,124.10
2026-01-11 15:45:23.499,-33.00,129.85
2026-01-11 15:45:23.763,-33.00,126.19
2026-01-11 15:45:24.034,-32.00,130.13
2026-01-11 15:45:24.300,-29.00,129.63
2026-01-11 15:45:24.569,-26.00,129.64
2026-01-11 15:45:24.831,-26.00,126.77
2026-01-11 15:45:25.090,-26.00,124.92
2026-01-11 15:45:25.354,-26.00,127.05
2026-01-11 15:45:25.624,-26.00,129.21
2026-01-11 15:45:25.899,-25.00,138.93
2026-01-11 15:45:26.202,10.00,143.36
2026-01-11 15:45:26.489,0.00,137.99
2026-01-11 15:45:26.750,0.00,131.62
2026-01-11 15:45:27.003,0.00,125.15
2026-01-11 15:45:27.271,0.00,129.60
2026-01-11 15:45:27.534,0.00,128.12
2026-01-11 15:45:27.805,0.00,127.32
2026-01-11 15:45:28.077,0.00,131.51
2026-01-11 15:45:28.348,0.00,131.92
2026-01-11 15:45:28.616,0.00,134.01
2026-01-11 15:45:28.884,0.00,131.42
2026-01-11 15:45:29.158,0.00,137.42
2026-01-11 15:45:29.424,0.00,135.49
